0,0,0,0
0,0.96951,0.9692,0.96951
0,0.83433,0.81759,0.81759
0,0.61348,0.61348,0.61348
0,0.57993,1.4523,0.57993
0,1.2774,1.2774,1.2774
0,1.5657,1.4899,1.5657
0,0.96612,1.4523,1.4523
0,0.88655,1.1066,1.1066
0,1.2774,1.2774,1.2774
