1565790,5171605
1565770,5171590
1565675,5171545
1565660,5171515
1565625,5171485
1565495,5171430
1565490,5171430
1565485,5171430
1565340,5171470
1565335,5171605
1565325,5171635
1565245,5171670
1565240,5171670
1565235,5171670
1565220,5171675
1565210,5171680
1565170,5171755
1565070,5171795
1565055,5171785
1565015,5171785
1564995,5171805
1564985,5171840
1564990,5171845
1564995,5171860
1565030,5171875
1565095,5171905
1565135,5171930
1565145,5171940
1565155,5171955
1565155,5171965
1565150,5171975
1565145,5171980
1565140,5171985
1565130,5171990
1565115,5172045
1565110,5172055
1565100,5172065
1565050,5172080
1565055,5172130
1565135,5172155
1565200,5172145
1565230,5172150
1565280,5172145
1565325,5172140
1565330,5172140
1565345,5172140
1565350,5172140
1565355,5172140
1565370,5172140
1565415,5172135
1565440,5172155
1565445,5172165
1565455,5172185
1565455,5172190
1565460,5172195
1565460,5172200
1565455,5172200
1565455,5172205
1565455,5172215
1565430,5172230
1565420,5172230
1565400,5172225
1565315,5172240
1565280,5172285
1565280,5172290
1565280,5172305
1565275,5172330
1565270,5172330
1565240,5172325
1565180,5172325
1565140,5172330
1565030,5172370
1565020,5172365
1564980,5172370
1564975,5172375
1564975,5172380
1564970,5172385
1564960,5172405
1564960,5172415
1564965,5172435
1564965,5172440
1564950,5172445
1564945,5172445
1564980,5172465
1564990,5172470
1565025,5172525
1565030,5172560
1565035,5172575
1565035,5172585
1565075,5172605
1565080,5172590
1565085,5172575
1565100,5172565
1565145,5172550
1565185,5172550
1565210,5172560
1565225,5172570
1565230,5172575
1565250,5172615
1565260,5172625
1565285,5172640
1565370,5172670
1565380,5172660
1565525,5172545
1565530,5172520
1565545,5172505
1565675,5172500
1565710,5172500
1565770,5172500
1565775,5172505
1565805,5172510
1565880,5172515
1565885,5172520
1565900,5172535
1565920,5172540
1565930,5172545
1565935,5172545
1565935,5172555
1565935,5172560
1565940,5172555
1565945,5172565
1565950,5172570
1565955,5172575
1565950,5172560
1565970,5172590
1565965,5172595
1565960,5172615
1565960,5172660
1565955,5172660
1565945,5172660
1565940,5172660
1565930,5172660
1565930,5172665
1565930,5172670
1565930,5172675
1565925,5172675
1565925,5172670
1565935,5172670
1565970,5172670
1565975,5172670
1565920,5172705
1565920,5172710
1565915,5172715
1565915,5172725
1565905,5172750
1565910,5172760
1565915,5172760
1565920,5172760
1565915,5172770
1565925,5172770
1565930,5172775
1565930,5172780
1565935,5172775
1565940,5172785
1565940,5172790
1565940,5172795
1565940,5172800
1565945,5172800
1565950,5172805
1565935,5172795
1565935,5172790
1565925,5172820
1565915,5172825
1565910,5172825
1565770,5172985
1565910,5173110
1566230,5173175
1566245,5173180
1566250,5173175
1566270,5173185
1566360,5173175
1566395,5173165
1566415,5173180
1566420,5173185
1566430,5173205
1566430,5173215
1566450,5173235
1566455,5173235
1566475,5173260
1566485,5173260
1566490,5173260
1566490,5173265
1566495,5173265
1566495,5173280
1566495,5173295
1566495,5173300
1566505,5173345
1566515,5173350
1566535,5173350
1566540,5173350
1566550,5173375
1566575,5173425
1566580,5173445
1566580,5173455
1566580,5173475
1566565,5173550
1566565,5173620
1566545,5173695
1566550,5173735
1566580,5173765
1566605,5173770
1566655,5173755
1566680,5173745
1566730,5173740
1566820,5173695
1566825,5173695
1566845,5173690
1566870,5173680
1566885,5173665
1566925,5173645
1566930,5173645
1566970,5173625
1566995,5173620
1567020,5173600
1567070,5173595
1567075,5173595
1567105,5173605
1567130,5173600
1567155,5173595
1567160,5173595
1567180,5173590
1567205,5173585
1567240,5173575
1567255,5173555
1567260,5173550
1567285,5173525
1567310,5173505
1567325,5173500
1567335,5173495
1567375,5173475
1567385,5173470
1567390,5173465
1567400,5173460
1567480,5173440
1567485,5173435
1567495,5173430
1567520,5173415
1567580,5173360
1567610,5173270
1567645,5173200
1567670,5173170
1567675,5173170
1567690,5173135
1567695,5173120
1567700,5173115
1567720,5173090
1567750,5173080
1567780,5173065
1567790,5173035
1567790,5173030
1567790,5173005
1567790,5173000
1567820,5172960
1567825,5172955
1567830,5172950
1567885,5172875
1567900,5172870
1567905,5172870
1567920,5172835
1567945,5172785
1567950,5172780
1567970,5172770
1567980,5172775
1567985,5172770
1567985,5172760
1568010,5172750
1568020,5172735
1568035,5172725
1568065,5172715
1568085,5172690
1568120,5172670
1568145,5172670
1568145,5172665
1568160,5172645
1568160,5172640
1568160,5172635
1568170,5172595
1568185,5172575
1568195,5172575
1568195,5172580
1568200,5172580
1568205,5172575
1568210,5172580
1568215,5172580
1568225,5172585
1568230,5172585
1568230,5172590
1568250,5172590
1568255,5172600
1568260,5172600
1568260,5172605
1568255,5172610
1568250,5172615
1568260,5172615
1568265,5172615
1568270,5172610
1568285,5172610
1568285,5172600
1568270,5172590
1568260,5172625
1568265,5172630
1568260,5172645
1568260,5172650
1568260,5172660
1568260,5172665
1568260,5172670
1568260,5172680
1568260,5172685
1568260,5172690
1568255,5172695
1568250,5172705
1568240,5172730
1568240,5172740
1568235,5172755
1568235,5172760
1568230,5172765
1568205,5172800
1568185,5172820
1568175,5172840
1568145,5172915
1568100,5172935
1568085,5172970
1568085,5172980
1568085,5172985
1568075,5173015
1568030,5173090
1568020,5173105
1568010,5173120
1568005,5173145
1568000,5173160
1567995,5173245
1567995,5173250
1567995,5173255
1567995,5173260
1567965,5173335
1567960,5173350
1567960,5173355
1567955,5173415
1567960,5173445
1567970,5173465
1567970,5173485
1567970,5173490
1567965,5173535
1567940,5173605
1567930,5173635
1567895,5173670
1567890,5173675
1567875,5173680
1567850,5173665
1567840,5173670
1567830,5173680
1567795,5173715
1567790,5173720
1567775,5173745
1567725,5173805
1567685,5173830
1567665,5173850
1567660,5173855
1567645,5173875
1567635,5173890
1567610,5173945
1567590,5173990
1567530,5174040
1567520,5174050
1567510,5174065
1567505,5174080
1567505,5174095
1567505,5174100
1567510,5174095
1567515,5174135
1567535,5174140
1567540,5174150
1567540,5174155
1567550,5174165
1567555,5174175
1567555,5174195
1567555,5174200
1567535,5174215
1567500,5174220
1567475,5174220
1567350,5174515
1567355,5174570
1567365,5174595
1567390,5174660
1567475,5174750
1567545,5174775
1567550,5174775
1567575,5174780
1567605,5174790
1567705,5174775
1567740,5174855
1567690,5174925
1567685,5174955
1567790,5174980
1567830,5174945
1567855,5174945
1567925,5174930
1567925,5174915
1567955,5174900
1567960,5174900
1567975,5174890
1567980,5174885
1567990,5174875
1568010,5174865
1568015,5174870
1568020,5174870
1568025,5174870
1568045,5174905
1568050,5174910
1568160,5174935
1568240,5174860
1568290,5174805
1568300,5174790
1568315,5174760
1568355,5174725
1568385,5174730
1568500,5174785
1568510,5174780
1568565,5174730
1568610,5174680
1568610,5174675
1568615,5174665
1568620,5174660
1568635,5174650
1568645,5174645
1568685,5174615
1568690,5174610
1568785,5174525
1568805,5174500
1568825,5174425
1568850,5174345
1568860,5174330
1568865,5174320
1568870,5174295
1568865,5174250
1568840,5174210
1568835,5174205
1568840,5174180
1568880,5174110
1568860,5173950
1568855,5173930
1568840,5173905
1568840,5173895
1568845,5173875
1568865,5173835
1568885,5173770
1568990,5173780
1568990,5173760
1568990,5173755
1568980,5173680
1568920,5173630
1568915,5173635
1568910,5173645
1568940,5173575
1568975,5173560
1568980,5173565
1568980,5173555
1569000,5173570
1569000,5173580
1568990,5173600
1569045,5173970
1569050,5173985
1569055,5174020
1569055,5174030
1569055,5174035
1569055,5174040
1569060,5174060
1569075,5174090
1569080,5174105
1569085,5174110
1569230,5174380
1569250,5174395
1569335,5174420
1569340,5174420
1569390,5174420
1569510,5174365
1569515,5174360
1569530,5174350
1569570,5174330
1569580,5174325
1569585,5174320
1569610,5174305
1569635,5174290
1569650,5174280
1569655,5174275
1569670,5174240
1569685,5174195
1569705,5174155
1569730,5174130
1569805,5174010
1569850,5173970
1569860,5173950
1569900,5173895
1569930,5173860
1569950,5173835
1570020,5173745
1570030,5173730
1570035,5173720
1570040,5173710
1570065,5173705
1570075,5173700
1570080,5173715
1570085,5173730
1570085,5173735
1570090,5173740
1570095,5173745
1570100,5173745
1570100,5173740
1570100,5173730
1570095,5173730
1570090,5173730
1570095,5173725
1570105,5173730
1570120,5173730
1570120,5173745
1570125,5173745
1570130,5173750
1570135,5173750
1570135,5173745
1570145,5173755
1570150,5173755
1570160,5173755
1570165,5173760
1570165,5173765
1570160,5173780
1570155,5173780
1570150,5173820
1570150,5173835
1570140,5173870
1570055,5173990
1570050,5174000
1570030,5174045
1570020,5174115
1569965,5174155
1569960,5174170
1569960,5174180
1569960,5174235
1569960,5174240
1569960,5174250
1569960,5174270
1569965,5174290
1569950,5174355
1569925,5174365
1569920,5174365
1569905,5174365
1569860,5174430
1569765,5174605
1569730,5174635
1569690,5174690
1569680,5174710
1569570,5174735
1569545,5174770
1569545,5174790
1569470,5174855
1569315,5174890
1569290,5174900
1569225,5174995
1569205,5175025
1569170,5175085
1569160,5175095
1569140,5175200
1569140,5175205
1569125,5175340
1569140,5175470
1569200,5175610
1569305,5175560
1569360,5175530
1569390,5175515
1569470,5175485
1569485,5175470
1569505,5175470
1569515,5175500
1569510,5175520
1569520,5175525
1569540,5175525
1569545,5175555
1569550,5175580
1569550,5175620
1569565,5175675
1569650,5175825
1569715,5175785
1569775,5175705
1569755,5175665
1569765,5175640
1569775,5175620
1569780,5175610
1569790,5175605
1569795,5175600
1569820,5175645
1569825,5175645
1569870,5175665
1569900,5175675
1569865,5175805
1569865,5175835
1569865,5175840
1569855,5175865
1569880,5175960
1569885,5175960
1569870,5175970
1569850,5175985
1569925,5175985
1569930,5175985
1569940,5175970
1570085,5176045
1570145,5176040
1570215,5176030
1570220,5176030
1570230,5176055
1570235,5176150
1570245,5176165
1570280,5176190
1570280,5176195
1570330,5176180
1570335,5176175
1570450,5176085
1570515,5176065
1570525,5176055
1570545,5176030
1570555,5175975
1570555,5175970
1570625,5175870
1570585,5175680
1570560,5175615
1570565,5175605
1570570,5175585
1570575,5175585
1570575,5175580
1570570,5175580
1570570,5175575
1570570,5175570
1570580,5175580
1570585,5175585
1570590,5175580
1570600,5175595
1570660,5175580
1570720,5175550
1570725,5175545
1570730,5175520
1570760,5175490
1570775,5175430
1570775,5175380
1570745,5175380
1570740,5175375
1570860,5175415
1570895,5175420
1570980,5175390
1571025,5175355
1571040,5175330
1571070,5175305
1571105,5175275
1571145,5175250
1571170,5175210
1571185,5175195
1571240,5175115
1571250,5175100
1571255,5175085
1571255,5175075
1571260,5175070
1571300,5175030
1571315,5175000
1571355,5174915
1571365,5174905
1571395,5174860
1571390,5174855
1571400,5174850
1571410,5174830
1571440,5174775
1571440,5174770
1571445,5174760
1571465,5174750
1571475,5174735
1571490,5174735
1571490,5174730
1571515,5174735
1571535,5174740
1571535,5174745
1571545,5174760
1571545,5174785
1571540,5174790
1571520,5174850
1571515,5174895
1571480,5174980
1571425,5175170
1571415,5175265
1571415,5175270
1571415,5175275
1571410,5175325
1571400,5175345
1571380,5175400
1571370,5175420
1571350,5175465
1571340,5175595
1571340,5175670
1571365,5175695
1571370,5175715
1571400,5175750
1571405,5175750
1571425,5175750
1571440,5175755
1571480,5175795
1571495,5175790
1571495,5175785
1571520,5175765
1571520,5175760
1571525,5175760
1571470,5175815
1571410,5175850
1571395,5175875
1571390,5175900
1571405,5175910
1571415,5175925
1571430,5175935
1571450,5175945
1571480,5175950
1571485,5175955
1571500,5175955
1571525,5175960
1571580,5175980
1571590,5176090
1571590,5176115
1571600,5176135
1571625,5176170
1571600,5176210
1571615,5176240
1571610,5176375
1571620,5176430
1571625,5176465
1571700,5176510
1571715,5176515
1571745,5176525
1571800,5176575
1571805,5176580
1571830,5176610
1571840,5176610
1571855,5176620
1571860,5176620
1571905,5176675
1571935,5176715
1571940,5176725
1571990,5176685
1572005,5176690
1572035,5176660
1572055,5176670
1572080,5176655
1572140,5176570
1572140,5176560
1572160,5176505
1572170,5176475
1572200,5176360
1572320,5176270
1572330,5176250
1572335,5176240
1572355,5176190
1572390,5176115
1572405,5176085
1572415,5176055
1572415,5175965
1572415,5175955
1572415,5175925
1572420,5175905
1572420,5175860
1572420,5175845
1572490,5175815
1572475,5175790
1572410,5175760
1572410,5175730
1572415,5175700
1572415,5175665
1572425,5175665
1572690,5175705
1572695,5175710
1572700,5175705
1572705,5175700
1572715,5175710
1572710,5175725
1572715,5175685
1572720,5175820
1572615,5175865
1572575,5175895
1572565,5175895
1572725,5175990
1572750,5176100
1572745,5176185
1572765,5176220
1572775,5176230
1572780,5176290
1572775,5176310
1572765,5176360
1572775,5176380
1572785,5176410
1572875,5176580
1572885,5176585
1572980,5176720
1573035,5176800
1573040,5176895
1573190,5176940
1573265,5176875
1573260,5176860
1573255,5176795
1573260,5176655
1573265,5176565
1573275,5176530
1573280,5176490
1573265,5176465
1573265,5176435
1573265,5176430
1573270,5176385
1573270,5176380
1573275,5176380
1573290,5176370
1573335,5176365
1573460,5176405
1573555,5176450
1573640,5176500
1573740,5176565
1573810,5176540
1573885,5176455
1573935,5176430
1574045,5176335
1574100,5176225
1574105,5176225
1574145,5176200
1574375,5175900
1574420,5175805
1574425,5175790
1574450,5175750
1574455,5175745
1574470,5175705
1574475,5175690
1574515,5175610
1574540,5175575
1574550,5175535
1574560,5175530
1574565,5175525
1574565,5175480
1574570,5175475
1574595,5175405
1574605,5175395
1574610,5175400
1574615,5175400
1574635,5175400
1574640,5175400
1574645,5175400
1574665,5175410
1574680,5175410
1574690,5175420
1574705,5175445
1574715,5175460
1574745,5175495
1574760,5175505
1574770,5175510
1574790,5175560
1574800,5175580
1574850,5175685
1574875,5175705
1574915,5175675
1574975,5175530
1575015,5175425
1575035,5175370
1575065,5175335
1575070,5175330
1575130,5175305
1575180,5175280
1575185,5175275
1575200,5175265
1575245,5175240
1575250,5175240
1575270,5175240
1575280,5175240
1575285,5175240
1575285,5175245
1575290,5175245
1575295,5175240
1575330,5175240
1575365,5175235
1575370,5175240
1575380,5175240
1575380,5175245
1575390,5175235
1575395,5175235
1575400,5175230
1575405,5175230
1575410,5175230
1575435,5175225
1575435,5175240
1575450,5175245
1575455,5175250
1575465,5175250
1575470,5175245
1575490,5175260
1575495,5175260
1575500,5175260
1575505,5175260
1575505,5175255
1575525,5175265
1575535,5175325
1575540,5175345
1575480,5175485
1575430,5175505
1575415,5175505
1575410,5175510
1575735,5175410
1575770,5175390
1575875,5175300
1575975,5175160
1576000,5175130
1576095,5175055
1576100,5175050
1576130,5175035
1576140,5175025
1576165,5175005
1576235,5174910
1576250,5174890
1576255,5174890
1576250,5174885
1576285,5174885
1576320,5174835
1576330,5174830
1576345,5174835
1576410,5174830
1576435,5174785
1576455,5174740
1576465,5174720
1576455,5174895
1576480,5174905
1576485,5174905
1576490,5174905
1576495,5174910
1576505,5174915
1576520,5174915
1576540,5174930
1576570,5174930
1576575,5174930
1576585,5174920
1576585,5174915
1576580,5174910
1576600,5174915
1576605,5174915
1576610,5174915
1576615,5174915
1576620,5174915
1576620,5174920
1576620,5174930
1576625,5174935
1576625,5174940
1576630,5174940
1576630,5174935
1576630,5174950
1576630,5174955
1576635,5174960
1576635,5174965
1576640,5174975
1576645,5174980
1576640,5174985
1576645,5174995
1576650,5175015
1576655,5175015
1576655,5175020
1576660,5175010
1576680,5175005
1576665,5175040
1576670,5175050
1576675,5175070
1576680,5175080
1576685,5175085
1576690,5175090
1576695,5175100
1576710,5175115
1576710,5175120
1576710,5175125
1576720,5175145
1576730,5175160
1576735,5175170
1576740,5175180
1576745,5175185
1576770,5175215
1576780,5175220
1576785,5175225
1576820,5175265
1576825,5175270
1576810,5175365
1576765,5175465
1576740,5175510
1576735,5175520
1576730,5175545
1576730,5175550
1576730,5175555
1576735,5175565
1576745,5175575
1576750,5175580
1576750,5175620
1576750,5175635
1576745,5175635
1576745,5175640
1576685,5175765
1576660,5175875
1576655,5175885
1576650,5175915
1576635,5175975
1576625,5176015
1576600,5176060
1576575,5176095
1576495,5176270
1576500,5176510
1576555,5176760
1576545,5177035
1576615,5177125
1576680,5177155
1576775,5177280
1576930,5177350
1576965,5177350
1577180,5177390
1577200,5177385
1577305,5177360
1577310,5177360
1577340,5177330
1577365,5177335
1577420,5177020
1577415,5176980
1577405,5176910
1577445,5176885
1577450,5176890
1577420,5176855
1577415,5176855
1577405,5176855
1577400,5176850
1577505,5176965
1577595,5177040
1577700,5177090
1577745,5177025
1577745,5177005
1577750,5176950
1577820,5176905
1577890,5176765
1577925,5176635
1578000,5176585
1577970,5176545
1577935,5176515
1578050,5176705
1578115,5176915
1578160,5177065
1578215,5177230
1578435,5177130
1578435,5176975
1578520,5176720
1578540,5176410
1578545,5176405
1578585,5176415
1578665,5176435
1578670,5176435
1578695,5176450
1578770,5176530
1578930,5176425
1578925,5176410
1578905,5176375
1578765,5175995
1578760,5175975
1578915,5175820
1578920,5175825
1578890,5175785
1578865,5175770
1578830,5175745
1578705,5175705
1578720,5175600
1578705,5175590
1578710,5175585
1578710,5175565
1579225,5176000
1579220,5176045
1579300,5176085
1579305,5176075
1579590,5176190
1579615,5176245
1579740,5176455
1580190,5176260
1580275,5176030
1580285,5175925
1580375,5175920
1580440,5175730
1580415,5175535
1580435,5175345
1580425,5175300
1580210,5174805
1580095,5174555
1580070,5174515
1579995,5174415
1580080,5174270
1580100,5174280
1580105,5174280
1580115,5174280
1580165,5174330
1580175,5174330
1580265,5174430
1580290,5174450
1580330,5174465
1580485,5174545
1580530,5174550
1580720,5174665
1580840,5174805
1581010,5174985
1581010,5174990
1581465,5175485
1581500,5175555
1581615,5175730
1581620,5175740
1581630,5175760
1582085,5174765
1581835,5174375
1581745,5174240
1581725,5174210
1581690,5174175
1581670,5174100
1581685,5173990
1581655,5173970
1581635,5173955
1581620,5173955
1581620,5173950
1581610,5173970
1581610,5173980
1581845,5174080
1581895,5174110
1581945,5174140
1581955,5174145
1582075,5174185
1582375,5174300
1582570,5174335
1583050,5174215
1583040,5174175
1583245,5174340
1583365,5174420
1583625,5174435
1583645,5174475
1583665,5174540
1583720,5174565
1584410,5173635
1584295,5173430
1583855,5173385
1583000,5172980
1582930,5173110
1582815,5173100
1582685,5173115
1582675,5173110
1582500,5173045
1581530,5172725
1581190,5172925
1581175,5172925
1580960,5172880
1580875,5172825
1580850,5172830
1580325,5172635
1580290,5172650
1580265,5172655
1580225,5172665
1580145,5172710
1580095,5172770
1580065,5172785
1579710,5172630
1579685,5172590
1579610,5172530
