1596203.844,5229676.005,,,,,
1595553.791,5229609.579,,,,,
1595003.801,5229509.149,,,,,
1594684.337,5229290.19,,,,,
1594420.49,5229109.351,,,,,
1594220.554,5228909.431,,,,,
1594003.836,5228809.492,,,,,
1593637.267,5228759.532,,,,,
1593387.361,5228692.575,,,,,
1593003.986,5228426.2,,,,,
1592920.72,5228392.717,,,,,
1592453.898,5228359.264,,,,,
1592104.019,5228209.344,,,,,
1591537.24,5228225.871,,,,,
1591320.622,5228292.367,,,,,
1591004.74,5228265.893,,,,,
1590920.773,5228258.904,,,,,
1590737.336,5228175.451,,,,,
1590620.574,5228025.511,,,,,
1590354.151,5227759.126,,,,,
1590004.074,5227542.23,,,,,
1589870.814,5227409.287,,,,,
1589865.116,5227401.398,,,,,
1589654.178,5227108.918,,,,,
1588792.661,5226192.774,,,,,
1588654.18,5225959.412,,,,,
1588465.647,5225720.38,,,,,
1588404.249,5225642.546,,,,,
1588304.284,5225609.563,,,,,
1588170.833,5225526.1,,,,,
1588087.65,5225276.201,,,,,
1587887.712,5225126.272,,,,,
1587604.303,5224842.89,,,,,
1587420.857,5224609.487,,,,,
1587337.583,5224543.02,,,,,
1587004.211,5224576.023,,,,,
1586937.734,5224542.541,,,,,
1586804.275,5224376.114,,,,,
1586704.309,5224309.648,,,,,
1586570.859,5224292.662,,,,,
1586370.939,5224342.651,,,,,
1586318.553,5224346.95,,,,,
1586171.01,5224359.158,,,,,
1586021.067,5224309.188,,,,,
1585873.327,5224321.385,,,,,
1585829.929,5224324.947,,,,,
1585822.156,5224325.585,,,,,
1585820.941,5224325.684,,,,,
1585817.403,5224323.666,,,,,
1585704.485,5224259.218,,,,,
1585604.224,5224259.228,,,,,
1585287.649,5224459.167,,,,,
1585188.592,5224459.175,,,,,
1585154.404,5224459.177,,,,,
1585158.586,5224452.916,,,,,
1585221.171,5224359.208,,,,,
1584837.781,5223842.423,,,,,
1584404.412,5223309.141,,,,,
1584137.692,5222925.8,,,,,
1583971.044,5222742.877,,,,,
1583704.628,5222559.464,,,,,
1583664.513,5222492.871,,,,,
1583639.148,5222463.302,,,,,
1583554.381,5222392.528,,,,,
1583569.981,5222345.95,,,,,
1583587.859,5222292.569,,,,,
1583637.837,5222242.578,,,,,
1583321.23,5221742.78,,,,,
1582771.389,5220959.599,,,,,
1582521.152,5220409.821,,,,,
1582171.248,5219826.55,,,,,
1581938.113,5219310.255,,,,,
1581621.407,5218943.4,,,,,
1581304.799,5218377.125,,,,,
1581254.805,5218143.713,,,,,
1581154.832,5217943.794,,,,,
1581121.535,5217776.858,,,,,
1581154.824,5217726.878,,,,,
1581028.087,5217510.496,,,,,
1580754.941,5217044.146,,,,,
1580021.647,5215644.192,,,,,
1579971.652,5215444.272,,,,,
1579938.364,5215427.776,,,,,
1579771.707,5214960.96,,,,,
1579721.053,5214733.527,,,,,
1579704.916,5214661.072,,,,,
1579421.795,5213961.345,,,,,
1579304.366,5213550.537,,,,,
1579155.058,5213028.194,,,,,
1578888.627,5212444.923,,,,,
1578871.92,5212145.034,,,,,
1578671.984,5211695.205,,,,,
1578388.557,5210878.521,,,,,
1578387.256,5210874.288,,,,,
1578238.598,5210445.679,,,,,
1578188.801,5210145.791,,,,,
1578072.131,5209762.438,,,,,
1577988.84,5209112.682,,,,,
1577921.095,5208916.207,,,,,
1577822.191,5208629.37,,,,,
1577805.387,5208412.953,,,,,
1577705.414,5208146.048,,,,,
1577589.667,5208063.59,,,,,
1577523.455,5207779.697,,,,,
1577490.041,5207628.697,,,,,
1577397.297,5207194.238,,,,,
1577255.537,5206530.166,,,,,
1577222.34,5206230.278,,,,,
1577005.903,5205463.563,,,,,
1576955.908,5204963.756,,,,,
1576940.16,5204892.899,,,,,
1576855.936,5204513.927,,,,,
1576789.144,5204030.605,,,,,
1576755.946,5203497.314,,,,,
1576672.671,5203214.422,,,,,
1576629.784,5202935.723,,,,,
1576605.987,5202781.08,,,,,
1576580.494,5202365.838,,,,,
1576576.784,5202305.411,,,,,
1576539.493,5201697.991,,,,,
1576499.966,5201550.08,,,,,
1576472.709,5201448.081,,,,,
1576406.223,5200864.8,,,,,
1576423.004,5199948.646,,,,,
1576323.023,5198599.161,,,,,
1576370.017,5198392.883,,,,,
1576406.487,5198232.795,,,,,
1576406.476,5197476.649,,,,,
1576406.471,5197116.223,,,,,
1576473.147,5196816.334,,,,,
1576506.625,5196250.049,,,,,
1576489.927,5196183.083,,,,,
1576439.951,5196100.108,,,,,
1576173.256,5195966.656,,,,,
1576255.795,5195799.859,,,,,
1576256.718,5195800.23,,,,,
1576506.616,5195700.261,,,,,
1576573.392,5195616.799,,,,,
1576623.37,5195516.828,,,,,
1576627.463,5195433.991,,,,,
1576681.801,5194334.214,,,,,
1576690.046,5194167.354,,,,,
1576756.812,5193833.981,,,,,
1576757.018,5193184.233,,,,,
1576806.996,5192484.506,,,,,
1576873.771,5192284.576,,,,,
1576856.974,5192101.654,,,,,
1576823.793,5192018.181,,,,,
1576873.771,5191334.949,,,,,
1576890.469,5190618.726,,,,,
1576957.244,5190185.393,,,,,
1576957.426,5189392.375,,,,,
1576957.449,5189285.747,,,,,
1577003.181,5189038.721,,,,,
1577040.724,5188835.929,,,,,
1577057.54,5188618.581,,,,,
1577074.211,5188403.097,,,,,
1577093.467,5188340.897,,,,,
1577290.838,5187703.369,,,,,
1577340.824,5187103.611,,,,,
1577474.275,5186320.42,,,,,
1577574.544,5186020.542,,,,,
1577707.698,5185320.814,,,,,
1578057.874,5184271.237,,,,,
1578108.059,5183821.419,,,,,
1578408.265,5182605.416,,,,,
1578458.251,5182205.578,,,,,
1578641.688,5181655.8,,,,,
1578774.842,5181389.404,,,,,
1578841.617,5181089.525,,,,,
1579191.703,5180106.435,,,,,
1579275.176,5179656.616,,,,,
1579491.909,5178923.426,,,,,
1579650.938,5178469.532,,,,,
1579725.332,5178257.202,,,,,
1579925.261,5177807.394,,,,,
1579991.937,5177707.434,,,,,
1579997.379,5177298.177,,,,,
1579981.102,5177094.688,,,,,
1579927.042,5176985.38,,,,,
1579839.257,5176869.104,,,,,
1579743.176,5176741.391,,,,,
1579657.181,5176730.962,,,,,
1579505.72,5176865.255,,,,,
1579491.699,5176889.464,,,,,
1579458.538,5176946.718,,,,,
1579462.2,5177002.677,,,,,
1579540.832,5177102.757,,,,,
1579492.47,5177321.022,,,,,
1579493.237,5177426.56,,,,,
1579523.96,5177603.405,,,,,
1579576.784,5177702.655,,,,,
1579573.939,5177805.784,,,,,
1579474.131,5178140.126,,,,,
1579339.991,5178367.68,,,,,
1579287.519,5178456.691,,,,,
1579176.539,5178759.789,,,,,
1579171.632,5179117.397,,,,,
1579141.741,5179206.799,,,,,
1578608.457,5179439.691,,,,,
1578475.303,5179573.134,,,,,
1578462.176,5179631.902,,,,,
1578371.299,5179733.162,,,,,
1578340.764,5179841.509,,,,,
1578236.966,5179947.017,,,,,
1578158.845,5180167.473,,,,,
1578184.464,5180273.851,,,,,
1578305.299,5180358.954,,,,,
1578283.324,5180485.839,,,,,
1578108.429,5180622.7,,,,,
1577858.531,5180655.684,,,,,
1577741.77,5180789.126,,,,,
1577775.05,5181022.529,,,,,
1577608.327,5180939.066,,,,,
1577558.349,5180689.157,,,,,
1577658.314,5180522.73,,,,,
1577841.742,5180372.791,,,,,
1577825.053,5180272.831,,,,,
1577725.097,5180222.851,,,,,
1577658.627,5180072.912,,,,,
1577658.636,5179673.074,,,,,
1577525.201,5179256.238,,,,,
1577508.709,5179122.785,,,,,
1577391.965,5178822.906,,,,,
1577175.363,5178589.994,,,,,
1577142.075,5178506.521,,,,,
1577042.126,5178256.622,,,,,
1576858.697,5178256.622,,,,,
1576258.944,5178106.163,,,,,
1576142.299,5178039.686,,,,,
1576052.436,5177896.535,,,,,
1576078.814,5177602.055,,,,,
1576314.299,5177305.905,,,,,
1576486.282,5177155.745,,,,,
1576530.567,5177161.656,,,,,
1576578.438,5177168.043,,,,,
1576569.541,5177252.066,,,,,
1576615.931,5177297.447,,,,,
1577051.395,5177461.613,,,,,
1578288.008,5177358.795,,,,,
1578525.546,5177507.474,,,,,
1578742.255,5177507.474,,,,,
1578808.725,5177473.992,,,,,
1578908.886,5177357.545,,,,,
1578942.183,5177157.625,,,,,
1579001.735,5177043.558,,,,,
1579142.31,5176774.293,,,,,
1579158.81,5176474.414,,,,,
1579192.304,5176390.952,,,,,
1579264.678,5176309.788,,,,,
1579354.459,5176279.814,,,,,
1579556.086,5176278.245,,,,,
1579661.625,5176320.786,,,,,
1579815.722,5176506.071,,,,,
1579858.824,5176557.897,,,,,
1580172.076,5176438.181,,,,,
1580340.942,5176324.355,,,,,
1580585.102,5176283.403,,,,,
1580699.812,5176095.584,,,,,
1580804.969,5175923.407,,,,,
1581057.952,5175676.896,,,,,
1581248.026,5175572.518,,,,,
1581435.916,5175546.633,,,,,
1581573.252,5175671.543,,,,,
1581742.258,5175825.257,,,,,
1581925.481,5175892.243,,,,,
1581975.467,5175825.767,,,,,
1582075.422,5175758.8,,,,,
1582042.143,5175525.897,,,,,
1582057.814,5175486.721,,,,,
1582108.918,5175358.961,,,,,
1582058.948,5175308.982,,,,,
1582042.15,5175226.019,,,,,
1582125.623,5175176.039,,,,,
1582108.934,5174992.616,,,,,
1582225.588,5174926.15,,,,,
1582175.609,5174842.687,,,,,
1582173.083,5174840.354,,,,,
1582143.821,5174813.344,,,,,
1581998.217,5174678.949,,,,,
1581959.008,5174642.758,,,,,
1581946.945,5174374.272,,,,,
1581942.524,5174275.912,,,,,
1582009.003,5174209.446,,,,,
1582409.025,5174276.432,,,,,
1582608.945,5174359.395,,,,,
1582642.432,5174309.425,,,,,
1582608.945,5174242.949,,,,,
1582608.954,5174059.526,,,,,
1582658.932,5174043.03,,,,,
1582842.352,5174159.996,,,,,
1582992.287,5174176.493,,,,,
1583425.597,5174459.885,,,,,
1583537.27,5174497.187,,,,,
1583675.488,5174543.357,,,,,
1583925.675,5174543.367,,,,,
1583927.04,5174542.512,,,,,
1584058.829,5174459.904,,,,,
1584309.033,5174110.055,,,,,
1584458.967,5174060.086,,,,,
1584542.134,5173993.62,,,,,
1584543.343,5173985.233,,,,,
1584558.93,5173877.163,,,,,
1584475.665,5173777.204,,,,,
1584466.588,5173700.355,,,,,
1584442.194,5173493.821,,,,,
1584360.633,5173412.257,,,,,
1584342.238,5173393.862,,,,,
1584142.326,5173327.385,,,,,
1583609.051,5173260.398,,,,,
1583475.913,5173193.923,,,,,
1583425.935,5173043.983,,,,,
1583009.116,5172960.5,,,,,
1582875.872,5173060.45,,,,,
1582642.473,5173076.936,,,,,
1582425.863,5172993.463,,,,,
1582409.371,5172893.503,,,,,
1582309.119,5172760.061,,,,,
1581892.596,5172760.041,,,,,
1581792.64,5172693.574,,,,,
1581625.917,5172676.568,,,,,
1581381.283,5172786.101,,,,,
1581142.612,5172892.964,,,,,
1580809.257,5172759.501,,,,,
1580709.3,5172643.054,,,,,
1580576.155,5172593.064,,,,,
1580392.735,5172593.055,,,,,
1580126.039,5172725.987,,,,,
1579992.597,5172742.984,,,,,
1579892.641,5172709.491,,,,,
1579526.104,5172392.605,,,,,
1579102.392,5172180.178,,,,,
1579154.671,5172124.599,,,,,
1579154.976,5172040.937,,,,,
1578991.147,5172041.527,,,,,
1578877.111,5172010.162,,,,,
1578705.47,5171962.953,,,,,
1578519.246,5171831.7,,,,,
1578448.381,5171735.029,,,,,
1578450.286,5171563.904,,,,,
1577711.302,5171437.82,,,,,
1577701.003,5171461.915,,,,,
1577398.833,5171413.725,,,,,
1577229.604,5171467.493,,,,,
1577237.099,5171492.879,,,,,
1577444.416,5171446.908,,,,,
1577716.892,5171644.538,,,,,
1577701.39,5171717.913,,,,,
1577599.026,5171889.938,,,,,
1577533.57,5171933.789,,,,,
1577531.344,5171935.268,,,,,
1577447.888,5171884.229,,,,,
1577414.006,5171914.712,,,,,
1577399.204,5171981.589,,,,,
1577363.624,5171994.077,,,,,
1577320.341,5172021.871,,,,,
1577292.347,5172028.059,,,,,
1577257.961,5172032.958,,,,,
1577218.58,5172034.058,,,,,
1577165.204,5172060.443,,,,,
1577123.216,5172071.741,,,,,
1577067.243,5172068.931,,,,,
1576912.304,5172068.232,,,,,
1576720.992,5171897.586,,,,,
1576725.09,5171838.118,,,,,
1576730.819,5171814.698,,,,,
1576734.087,5171801.336,,,,,
1577046.274,5171563.044,,,,,
1577059.072,5171530.16,,,,,
1576778.894,5171364.215,,,,,
1576615.588,5171316.743,,,,,
1576278.809,5171218.844,,,,,
1576155.55,5171274.823,,,,,
1576076.579,5171341.89,,,,,
1575959.834,5171325.392,,,,,
1575893.151,5171408.856,,,,,
1575859.862,5171591.779,,,,,
1575826.376,5171625.262,,,,,
1575776.39,5171625.262,,,,,
1575693.23,5171558.786,,,,,
1575559.788,5171558.275,,,,,
1575443.323,5171758.195,,,,,
1575226.408,5171841.648,,,,,
1575109.96,5171808.155,,,,,
1575026.495,5171708.194,,,,,
1575010.013,5171558.255,,,,,
1574926.548,5171491.769,,,,,
1574793.303,5171474.772,,,,,
1574693.339,5171541.738,,,,,
1574343.278,5171624.691,,,,,
1574176.547,5171641.178,,,,,
1574093.379,5171608.185,,,,,
1574026.613,5171458.246,,,,,
1573826.701,5171308.296,,,,,
1573643.289,5171041.39,,,,,
1573560.129,5171024.894,,,,,
1573126.81,5170824.455,,,,,
1572826.95,5170508.069,,,,,
1572760.183,5170341.632,,,,,
1572693.515,5170291.643,,,,,
1572523.453,5170220.717,,,,,
1572449.059,5170248.042,,,,,
1572395.041,5170303.191,,,,,
1572315.056,5170320.488,,,,,
1572213.55,5170280.595,,,,,
1572083.298,5170278.315,,,,,
1571960.32,5170107.681,,,,,
1571927.039,5170024.718,,,,,
1571960.337,5169841.284,,,,,
1572076.998,5169657.872,,,,,
1572076.999,5169574.899,,,,,
1571960.353,5169491.426,,,,,
1571927.073,5169407.963,,,,,
1571960.369,5169191.547,,,,,
1572043.851,5168958.145,,,,,
1571960.592,5168841.689,,,,,
1571710.495,5168758.205,,,,,
1571627.237,5168641.749,,,,,
1571610.548,5168558.286,,,,,
1571694.02,5168408.347,,,,,
1571694.927,5168392.859,,,,,
1571710.735,5168108.468,,,,,
1571792.204,5168040.601,,,,,
1571910.664,5167942.051,,,,,
1572093.886,5167925.565,,,,,
1572215.083,5167958.018,,,,,
1572276.87,5168035.873,,,,,
1572392.163,5168094.15,,,,,
1572426.425,5168202.849,,,,,
1572543.887,5168275.453,,,,,
1572590.575,5168359.476,,,,,
1572591.795,5168420.954,,,,,
1572648.526,5168500.258,,,,,
1572693.804,5168675.302,,,,,
1572805.569,5168724.902,,,,,
1573083.288,5168994.627,,,,,
1573210.373,5169025.18,,,,,
1573260.352,5168975.211,,,,,
1573227.895,5168747.428,,,,,
1573195.621,5168668.473,,,,,
1573129.572,5168606.217,,,,,
1573156.066,5168515.685,,,,,
1573143.318,5168452.208,,,,,
1573067.927,5168367.264,,,,,
1572933.725,5168330.542,,,,,
1572904.832,5168287.841,,,,,
1572913.836,5168181.013,,,,,
1573003.18,5168018.716,,,,,
1573060.695,5167992.591,,,,,
1572927.252,5167925.615,,,,,
1572810.607,5167725.685,,,,,
1572527.428,5167625.715,,,,,
1572527.444,5167392.303,,,,,
1572660.697,5167242.373,,,,,
1572660.705,5167159.41,,,,,
1572444.004,5166958.982,,,,,
1572427.521,5166809.042,,,,,
1572560.766,5166792.555,,,,,
1572594.252,5166726.079,,,,,
1572560.782,5166559.143,,,,,
1572644.246,5166492.677,,,,,
1572610.983,5166209.294,,,,,
1572577.496,5166126.321,,,,,
1572582.6,5166124.621,,,,,
1572620.639,5166112.094,,,,,
1572670.724,5166215.443,,,,,
1572736.245,5166258.054,,,,,
1572809.485,5166357.713,,,,,
1572877.662,5166376.24,,,,,
1572909.729,5165916.273,,,,,
1573010.849,5165743.009,,,,,
1572860.915,5165643.039,,,,,
1572827.733,5165593.059,,,,,
1572760.966,5165443.11,,,,,
1572762.401,5165267.605,,,,,
1572813.493,5165343.079,,,,,
1572917.077,5165496.099,,,,,
1573161.575,5165666.275,,,,,
1573244.247,5165776.512,,,,,
1573327.514,5165809.995,,,,,
1573361,5165776.512,,,,,
1573361.009,5165676.552,,,,,
1573311.03,5165560.096,,,,,
1573444.184,5165476.644,,,,,
1573444.465,5165295.31,,,,,
1573470.315,5165239.021,,,,,
1573507.586,5165250.24,,,,,
1573534.567,5165308.127,,,,,
1573606.207,5165348.119,,,,,
1573610.923,5165376.693,,,,,
1573739.237,5165419.414,,,,,
1573673.996,5165539.65,,,,,
1573711.556,5165719.943,,,,,
1573657.413,5165773.813,,,,,
1573639.306,5165829.931,,,,,
1573672.957,5165970.683,,,,,
1573747.491,5166065.564,,,,,
1573775.189,5166144.917,,,,,
1573885.395,5166236.408,,,,,
1573909.786,5166319.322,,,,,
1573998.882,5166389.497,,,,,
1574042.206,5166505.993,,,,,
1574097.321,5166845.065,,,,,
1574210.8,5166979.797,,,,,
1574266.518,5167137.695,,,,,
1574259.987,5167282.285,,,,,
1574313.038,5167337.605,,,,,
1574411.612,5167440.393,,,,,
1574417.746,5167658.459,,,,,
1574489.172,5167790.752,,,,,
1574493.897,5167997.8,,,,,
1574450.226,5168070.115,,,,,
1574358.582,5168135.982,,,,,
1574327.182,5168214.756,,,,,
1574396.554,5168388.311,,,,,
1574485.263,5168448.809,,,,,
1574563.698,5168454.337,,,,,
1574638.686,5168409.517,,,,,
1574743.779,5168409.516,,,,,
1574743.779,5168393.029,,,,,
1574743.779,5168376.033,,,,,
1574860.441,5168226.104,,,,,
1574890.613,5168117.436,,,,,
1574880.685,5168103.128,,,,,
1574824.126,5168021.575,,,,,
1574738.46,5168004.208,,,,,
1574665.863,5167931.693,,,,,
1574679.206,5167856.229,,,,,
1574626.663,5167715.797,,,,,
1574727.295,5167618.357,,,,,
1574723.683,5167510.309,,,,,
1574762.406,5167401.022,,,,,
1574741.668,5167339.064,,,,,
1574669.36,5167274.947,,,,,
1574656.389,5167217.639,,,,,
1574705.056,5167079.077,,,,,
1574843.851,5166963.71,,,,,
1574854.496,5166839.186,,,,,
1574907.071,5166762.911,,,,,
1574884.774,5166638.396,,,,,
1574814.512,5166558.452,,,,,
1574852.245,5166464.972,,,,,
1575014.803,5166296.946,,,,,
1575181.328,5166224.661,,,,,
1575234.827,5166231.13,,,,,
1575301.676,5166299.426,,,,,
1575429.355,5166363.853,,,,,
1575484.264,5166354.885,,,,,
1575552.374,5166304.435,,,,,
1575705.335,5166273.671,,,,,
1575793.962,5166360.423,,,,,
1575827.431,5166527.349,,,,,
1575892.049,5166568.058,,,,,
1575892.294,5166568.213,,,,,
1576046.723,5166665.502,,,,,
1576141.004,5166724.9,,,,,
1576196.153,5166724.939,,,,,
1576243.953,5166693.805,,,,,
1576327.212,5166743.795,,,,,
1576356.378,5166845.675,,,,,
1576294.115,5166949.114,,,,,
1576277.217,5166977.188,,,,,
1576277.217,5167060.66,,,,,
1576310.398,5167127.127,,,,,
1576493.819,5167227.097,,,,,
1576577.078,5167327.066,,,,,
1576575.865,5167468.867,,,,,
1576626.792,5167544.704,,,,,
1576663.717,5167599.692,,,,,
1576726.995,5167693.921,,,,,
1576760.464,5167976.804,,,,,
1576810.435,5168093.76,,,,,
1576862.44,5168364.489,,,,,
1576893.577,5168526.583,,,,,
1576710.157,5168610.046,,,,,
1576743.636,5168743.488,,,,,
1576926.85,5168926.421,,,,,
1577160.257,5168760.005,,,,,
1577443.641,5168760.014,,,,,
1577510.111,5168809.995,,,,,
1577510.102,5168909.954,,,,,
1577476.814,5168993.417,,,,,
1577210.21,5169326.77,,,,,
1577193.405,5169543.175,,,,,
1577326.641,5169743.105,,,,,
1577560.04,5169843.074,,,,,
1577726.672,5169793.105,,,,,
1577770.235,5169706.033,,,,,
1577809.947,5169626.679,,,,,
1578576.629,5169560.241,,,,,
1578626.607,5169593.725,,,,,
1578843.208,5169626.728,,,,,
1578849.212,5169634.827,,,,,
1578893.186,5169693.695,,,,,
1578876.687,5169810.151,,,,,
1578760.033,5169943.594,,,,,
1578810.01,5169993.573,,,,,
1579059.901,5170027.066,,,,,
1579243.322,5170093.553,,,,,
1579343.286,5169977.107,,,,,
1579343.294,5169710.211,,,,,
1579293.324,5169577.268,,,,,
1579276.544,5169360.353,,,,,
1579343.319,5169193.927,,,,,
1579410.011,5168794.098,,,,,
1579643.427,5168494.239,,,,,
1579660.223,5168427.762,,,,,
1579693.413,5168410.776,,,,,
1579695.21,5168393.279,,,,,
1579710.21,5168244.34,,,,,
1579760.196,5168194.37,,,,,
1579870.047,5168249.449,,,,,
1579993.289,5168311.326,,,,,
1580209.998,5168361.316,,,,,
1580212.694,5168393.31,,,,,
1580226.68,5168561.235,,,,,
1580359.908,5168811.134,,,,,
1580309.922,5168994.557,,,,,
1580426.567,5169144.496,,,,,
1580459.848,5169260.953,,,,,
1580343.095,5169377.399,,,,,
1580126.484,5169410.873,,,,,
1580010.028,5169477.339,,,,,
1579926.556,5169577.299,,,,,
1579909.759,5169677.258,,,,,
1579976.534,5169743.724,,,,,
1580009.707,5169860.681,,,,,
1580126.451,5169994.133,,,,,
1580459.806,5170210.559,,,,,
1580559.771,5170127.097,,,,,
1580576.46,5170027.136,,,,,
1580626.446,5169960.67,,,,,
1580709.713,5169944.174,,,,,
1580993.081,5170260.559,,,,,
1580926.299,5170377.506,,,,,
1580926.298,5170427.486,,,,,
1581109.719,5170493.962,,,,,
1581276.45,5170427.495,,,,,
1581370.395,5170521.663,,,,,
1581409.587,5170560.948,,,,,
1581709.456,5170710.897,,,,,
1581892.876,5170744.39,,,,,
1581959.651,5170710.908,,,,,
1582144.53,5170514.395,,,,,
1582226.247,5170427.536,,,,,
1582243.045,5170361.069,,,,,
1582209.566,5170161.15,,,,,
1582276.242,5170061.199,,,,,
1582297.227,5170059.6,,,,,
1582492.951,5170044.714,,,,,
1582692.863,5170144.683,,,,,
1582826.298,5170278.126,,,,,
1582865.179,5170411.412,,,,,
1582942.935,5170677.964,,,,,
1583068.911,5170775.817,,,,,
1583092.861,5170794.421,,,,,
1583709.394,5170911.397,,,,,
1584092.72,5171111.326,,,,,
1584144.7,5171125.923,,,,,
1584212.608,5171144.994,,,,,
1584509.242,5171228.293,,,,,
1584792.627,5171061.366,,,,,
1584942.569,5170911.437,,,,,
1584992.555,5170695.031,,,,,
1585092.817,5170578.585,,,,,
