0,0
-0.015963,0.72007
0.031606,-1.5604
-0.00097842,0.5698
0.0072716,-1.2467
-0.015343,0.34844
-0.0016,-0.13763
0.026604,-2.6439
-0.0015983,0.74376
-0.015343,0.34844
