0,0,0,0
0,0.99867,0.56143,0.99867
0,0.61713,0.79174,0.79174
0,1.1151,1.1151,1.1151
0,0.56143,1.094,0.56143
0,1.0311,1.0311,1.0311
0,1.5461,0.67385,1.5461
0,0.60807,1.4419,1.4419
0,0.59043,1.094,1.094
0,1.0311,1.0311,1.0311
