0,0,0,0
0,0.99867,0.99783,0.99867
0,0.81186,0.79174,0.79174
0,0.60807,0.60807,0.60807
0,0.56143,1.4419,0.56143
0,1.2679,1.2679,1.2679
0,1.5461,1.4925,1.5461
0,1.0122,1.4419,1.4419
0,0.8472,1.094,1.094
0,1.2679,1.2679,1.2679
