0,0
-0.0021376,-0.20502
-0.0029659,1.0154
-0.00188,0.62432
-0.0029659,-0.10103
-0.00432,-0.60307
0.0018528,-0.82253
0.010287,-1.2456
-0.00053097,0.40391
-0.00432,-0.60307
